date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:15	790/790	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2022:30:36%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_thumb.jpg?v=1545802941	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_thumbec30.jpg	(from https://mefit-demo.myshopify.com/products/designer-football-bag)
18:29:19	80256/80256	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:09%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9.jpg?v=1545802941	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9ec30.jpg	(from https://mefit-demo.myshopify.com/products/designer-football-bag)
18:29:19	15093/15093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Mar%202021%2011:36:35%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_grande.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_grande07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:20	178616/178616	---MCZ	200	added ('OK')	text/html	etag:cacheable:70ae97de400e4528240b72d41cbc2921	https://mefit-demo.myshopify.com/collections/best-seller/products/channel-multimedia-speakers	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/best-seller/products/channel-multimedia-speakers.html	(from https://mefit-demo.myshopify.com/products/designer-football-bag)
18:29:20	59367/59367	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:11%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19.jpg?v=1545802941	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19ec30.jpg	(from https://mefit-demo.myshopify.com/products/designer-football-bag)
18:29:20	21060/21060	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:19%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_grande.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_grande07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:21	22224/22224	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:20%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_grande.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_grande07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:21	4045/4045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:21%20GMT	https://cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_medium.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_medium07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:22	1120/1120	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:986458623f5fcf87145afd7774b553b5	https://mefit-demo.myshopify.com/products/bass-stereo-headphone.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/products/bass-stereo-headphone.oembed	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:24	5725/5725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Mar%202021%2011:36:34%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_medium.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_medium07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:25	725/725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Mar%202021%2011:36:35%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_thumb.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product29_thumb07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:25	5965/5965	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2022:30:55%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_medium.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_medium07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:25	46219/46219	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:22%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product25.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product2507f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:26	988/988	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:25%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_thumb.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product25_thumb07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:27	906/906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2022:30:55%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_thumb.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product22_thumb07f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:27	46263/46263	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:23%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product22.jpg?v=1545802904	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product2207f3.jpg	(from https://mefit-demo.myshopify.com/products/bass-stereo-headphone)
18:29:28	25564/25564	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:27%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_grande.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_grande8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:30	25085/25085	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:28%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_grande.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_grande8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:31	31907/31907	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:29%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_grande.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_grande8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:33	5930/5930	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:32%20GMT	https://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_medium.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_medium8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:35	1141/1141	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e1e3e8416d46e29c2bc0c44a857a0ce2	https://mefit-demo.myshopify.com/products/gym-bag-with-shoes.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/products/gym-bag-with-shoes.oembed	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:37	6124/6124	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:35%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_medium.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_medium8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:37	59703/59703	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:34%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede1088ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:38	7039/7039	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:37%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_medium.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_medium8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:38	790/790	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:38%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_thumb.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_824f9a23-ca7c-4892-aeee-abb7994c4720_thumb8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:39	823/823	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:38%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_thumb.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_c7ef958b-1ae6-4523-b400-9db01eede108_thumb8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:39	968/968	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:39%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_thumb.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952_thumb8ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:41	80256/80256	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:37%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c6952.jpg?v=1545802937	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_976bc57a-43c7-4ee2-87a7-4261954c69528ec7.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-with-shoes)
18:29:43	4117/4117	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:42%20GMT	https://cdn.shopify.com/s/files/1/0107/4973/9108/products/product2_medium.jpg?v=1545802967	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product2_mediumbecf.jpg	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:43	14816/14816	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:41%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product14_grande.jpg?v=1545802967	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product14_grandebecf.jpg	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:43	905/905	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6103b18a50f14e52d886ca42d2cc48b9	https://mefit-demo.myshopify.com/products/fitness-tracker-large.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/products/fitness-tracker-large.oembed	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:45	4480/4480	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:44%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product14_medium.jpg?v=1545802967	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product14_mediumbecf.jpg	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:45	29083/29083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:43%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product14.jpg?v=1545802967	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product14becf.jpg	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:45	721/721	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:44%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product2_thumb.jpg?v=1545802967	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product2_thumbbecf.jpg	(from https://mefit-demo.myshopify.com/products/fitness-tracker-large)
18:29:46	16307/16307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:45%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_grande.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_grande4ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:48	4132/4132	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:47%20GMT	https://cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_medium.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_medium4ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:48	20051/20051	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:46%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product3_grande.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product3_grande4ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:48	902/902	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:056568cbae1ce0116257036f5a8ac6ec	https://mefit-demo.myshopify.com/products/ear-headphones-with-mic.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/products/ear-headphones-with-mic.oembed	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:50	4805/4805	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:49%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product3_medium.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product3_medium4ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:50	705/705	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:49%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_thumb.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product18_thumb4ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:50	49762/49762	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:48%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product3.jpg?v=1545802965	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product34ee9.jpg	(from https://mefit-demo.myshopify.com/products/ear-headphones-with-mic)
18:29:52	31907/31907	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:51%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_grande.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_grande917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:54	25085/25085	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:51%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_grande.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_grande917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:55	25564/25564	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:52%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_grande.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_grande917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:55	7039/7039	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:53%20GMT	https://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_medium.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_medium917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:55	1134/1134	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b14bfbe4cfef9f6f605c1360335c1b01	https://mefit-demo.myshopify.com/products/gym-bag-backpack.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/products/gym-bag-backpack.oembed	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:56	6124/6124	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:56%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_medium.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_medium917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:58	5930/5930	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:57%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_medium.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_medium917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:58	968/968	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:58%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_thumb.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product9_fe5ce967-eb65-483f-b47c-37b7716d0ebd_thumb917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:59	59703/59703	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:55%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:59	823/823	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:59%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_thumb.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product10_6d64a90b-9aa7-4af0-90ac-6d6398d5396b_thumb917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:29:59	790/790	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:59%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_thumb.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb_thumb917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:30:01	59367/59367	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Apr%202021%2017:29:56%20GMT	http://cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb.jpg?v=1545802954	C:/My%20Web%20Sites/tm/cdn.shopify.com/s/files/1/0107/4973/9108/products/product19_4bca8071-3a6d-4b94-8f95-a8ed1b7ab3bb917a.jpg	(from https://mefit-demo.myshopify.com/products/gym-bag-backpack)
18:30:02	15966/15966	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:a0a1590a564e377f7022a063d4844545	https://mefit-demo.myshopify.com/collections/latest-product.atom	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product.atom	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:03	7067/7067	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:8fc001e121a925cd1afba75d9f8cbb4f	https://mefit-demo.myshopify.com/collections/latest-product.oembed	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product.oembed	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:03	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:03%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:04	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:04%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:04	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:04%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/fitness-tracker-large	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/fitness-tracker-large	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:05	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:05%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/fitness-tracker-large	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/fitness-tracker-large	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:05	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:05%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:05	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:05%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/ear-headphones-with-mic	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:06	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:06%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-backpack	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-backpack	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:07	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:07%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-backpack	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-backpack	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:07	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:07%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/designer-football-bag	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/designer-football-bag	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:07	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:07%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/designer-football-bag	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/designer-football-bag	(from https://mefit-demo.myshopify.com/collections/latest-product)
18:30:08	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Apr%202021%2017:30:08%20GMT	https://mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-with-shoes	C:/My%20Web%20Sites/tm/mefit-demo.myshopify.com/collections/latest-product/products/gym-bag-with-shoes	(from https://mefit-demo.myshopify.com/collections/latest-product)
